*******************************************************************************
Ephemeris / WWW_USER Fri Apr 20 09:19:19 2018 Pasadena, USA      / Horizons    
*******************************************************************************
Target body name: Phobos (401)                    {source: mar097}
Center body name: Earth (399)                     {source: mar097}
Center-site name: BODY CENTER
*******************************************************************************
Start time      : A.D. 2018-Mar-10 12:00:00.0000 TDB
Stop  time      : A.D. 2018-Mar-20 12:00:00.0000 TDB
Step-size       : 5 minutes
*******************************************************************************
Center geodetic : 0.00000000,0.00000000,0.0000000 {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.00000000,0.00000000,0.0000000 {E-lon(deg),Dxy(km),Dz(km)}
Center radii    : 6378.1 x 6378.1 x 6356.8 km     {Equator, meridian, pole}    
Output units    : KM-S                                                         
Output type     : GEOMETRIC cartesian states
Output format   : 2 (position and velocity)
Reference frame : ICRF/J2000.0                                                 
Coordinate systm: Ecliptic and Mean Equinox of Reference Epoch                 
*******************************************************************************
            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,
**************************************************************************************************************************************************************************************************
$$SOE
2458196.767361111, A.D. 2018-Mar-19 06:25:00.0000,  2.084014565873832E+06, -1.835849826581280E+08, -1.516313945674300E+05,  2.135551741765687E+01,  1.454522368605926E+01, -1.026974820686920E+00,
2458196.770833333, A.D. 2018-Mar-19 06:30:00.0000,  2.090439988248944E+06, -1.835806137330391E+08, -1.519486348515823E+05,  2.148024641128058E+01,  1.458250883771754E+01, -1.087704623294016E+00,
2458196.774305556, A.D. 2018-Mar-19 06:35:00.0000,  2.096902454871684E+06, -1.835762322252676E+08, -1.522838507013768E+05,  2.160238750348206E+01,  1.462906830456268E+01, -1.146768368754607E+00,
2458196.777777778, A.D. 2018-Mar-19 06:40:00.0000,  2.103401107872814E+06, -1.835718353903228E+08, -1.526365036261007E+05,  2.172140046126570E+01,  1.468464390951879E+01, -1.203910017067916E+00,
2458196.781250000, A.D. 2018-Mar-19 06:45:00.0000,  2.109934930183291E+06, -1.835674205666052E+08, -1.530059799677655E+05,  2.183676447040442E+01,  1.474894154955430E+01, -1.258884620959446E+00,
2458196.784722222, A.D. 2018-Mar-19 06:50:00.0000,  2.116502751609057E+06, -1.835629851858885E+08, -1.533915943397731E+05,  2.194797977157253E+01,  1.482163317019635E+01, -1.311459051558028E+00,
2458196.788194444, A.D. 2018-Mar-19 06:55:00.0000,  2.123103255373538E+06, -1.835585267832054E+08, -1.537925932716355E+05,  2.205456914203995E+01,  1.490235877051127E+01, -1.361412646530192E+00,
2458196.791666667, A.D. 2018-Mar-19 07:00:00.0000,  2.129734985082418E+06, -1.835540430061279E+08, -1.542081590368226E+05,  2.215607922957179E+01,  1.499072842422717E+01, -1.408537784550378E+00,
2458196.795138889, A.D. 2018-Mar-19 07:05:00.0000,  2.136396352067143E+06, -1.835495316234419E+08, -1.546374136425704E+05,  2.225208174724505E+01,  1.508632430472540E+01, -1.452640390920592E+00,
2458196.798611111, A.D. 2018-Mar-19 07:10:00.0000,  2.143085643067896E+06, -1.835449905332136E+08, -1.550794229616895E+05,  2.234217453919168E+01,  1.518870270375743E+01, -1.493540379704476E+00,
2458196.802083333, A.D. 2018-Mar-19 07:15:00.0000,  2.149801028217226E+06, -1.835404177702534E+08, -1.555332009882703E+05,  2.242598252796462E+01,  1.529739603587715E+01, -1.531072037990934E+00,
2458196.805555556, A.D. 2018-Mar-19 07:20:00.0000,  2.156540569292843E+06, -1.835358115129802E+08, -1.559977142006606E+05,  2.250315855443155E+01,  1.541191482265910E+01, -1.565084357918553E+00,
2458196.809027778, A.D. 2018-Mar-19 07:25:00.0000,  2.163302228206128E+06, -1.835311700896954E+08, -1.564718860166371E+05,  2.257338412093768E+01,  1.553174965275876E+01, -1.595441321928345E+00,
2458196.812500000, A.D. 2018-Mar-19 07:30:00.0000,  2.170083875701755E+06, -1.835264919842716E+08, -1.569546013283730E+05,  2.263637004802720E+01,  1.565637311572871E+01, -1.622022146411794E+00,
2458196.815972222, A.D. 2018-Mar-19 07:35:00.0000,  2.176883300241500E+06, -1.835217758412656E+08, -1.574447111041769E+05,  2.269185705433937E+01,  1.578524170921271E+01, -1.644721488517452E+00,
2458196.819444444, A.D. 2018-Mar-19 07:40:00.0000,  2.183698217052251E+06, -1.835170204704631E+08, -1.579410370479152E+05,  2.273961626845231E+01,  1.591779772068209E+01, -1.663449620398708E+00,
2458196.822916667, A.D. 2018-Mar-19 07:45:00.0000,  2.190526277318180E+06, -1.835122248508627E+08, -1.584423763057292E+05,  2.277944968047328E+01,  1.605347108624514E+01, -1.678132574647370E+00,
2458196.826388889, A.D. 2018-Mar-19 07:50:00.0000,  2.197365077499896E+06, -1.835073881341046E+08, -1.589475062129572E+05,  2.281119054009964E+01,  1.619168123024314E+01, -1.688712264077669E+00,
2458196.829861111, A.D. 2018-Mar-19 07:55:00.0000,  2.204212168766499E+06, -1.835025096473501E+08, -1.594551890731603E+05,  2.283470370672100E+01,  1.633183889034216E+01, -1.695146578414285E+00,
2458196.833333333, A.D. 2018-Mar-19 08:00:00.0000,  2.211065066524923E+06, -1.834975888956152E+08, -1.599641769630164E+05,  2.284988595591876E+01,  1.647334793363532E+01, -1.697409459804581E+00,
2458196.836805556, A.D. 2018-Mar-19 08:05:00.0000,  2.217921260036051E+06, -1.834926255635598E+08, -1.604732165569514E+05,  2.285666624545626E+01,  1.661560716988354E+01, -1.695490958426216E+00,
2458196.840277778, A.D. 2018-Mar-19 08:10:00.0000,  2.224778222104281E+06, -1.834876195167323E+08, -1.609810539653674E+05,  2.285500594255375E+01,  1.675801216844297E+01, -1.689397268802322E+00,
2458196.843750000, A.D. 2018-Mar-19 08:15:00.0000,  2.231633418829739E+06, -1.834825708022683E+08, -1.614864395811036E+05,  2.284489901291682E+01,  1.689995708565239E+01, -1.679150746772385E+00,
2458196.847222222, A.D. 2018-Mar-19 08:20:00.0000,  2.238484319411218E+06, -1.834774796490379E+08, -1.619881329278201E+05,  2.282637217064543E+01,  1.704083650948318E+01, -1.664789906403582E+00,
2458196.850694444, A.D. 2018-Mar-19 08:25:00.0000,  2.245328405988246E+06, -1.834723464672371E+08, -1.624849075042456E+05,  2.279948498680485E+01,  1.718004732808565E+01, -1.646369395469736E+00,
2458196.854166667, A.D. 2018-Mar-19 08:30:00.0000,  2.252163183508545E+06, -1.834671718474133E+08, -1.629755556180105E+05,  2.276432995310180E+01,  1.731699062849784E+01, -1.623959947479811E+00,
2458196.857638889, A.D. 2018-Mar-19 08:35:00.0000,  2.258986189608037E+06, -1.834619565589167E+08, -1.634588932005242E+05,  2.272103249579451E+01,  1.745107363121424E+01, -1.597648307612478E+00,
2458196.861111111, A.D. 2018-Mar-19 08:40:00.0000,  2.265795004486203E+06, -1.834567015477652E+08, -1.639337645961270E+05,  2.266975093368963E+01,  1.758171166554289E+01, -1.567537129315673E+00,
2458196.864583333, A.D. 2018-Mar-19 08:45:00.0000,  2.272587260759652E+06, -1.834514079339091E+08, -1.643990473148003E+05,  2.261067637286278E+01,  1.770833018970888E+01, -1.533744837769956E+00,
2458196.868055556, A.D. 2018-Mar-19 08:50:00.0000,  2.279360653273791E+06, -1.834460770078846E+08, -1.648536567384675E+05,  2.254403252960255E+01,  1.783036685849363E+01, -1.496405455902063E+00,
2458196.871527778, A.D. 2018-Mar-19 08:55:00.0000,  2.286112948849291E+06, -1.834407102268377E+08, -1.652965507693216E+05,  2.247007547204439E+01,  1.794727363983591E+01, -1.455668388181772E+00,
2458196.875000000, A.D. 2018-Mar-19 09:00:00.0000,  2.292841995937377E+06, -1.834353092099071E+08, -1.657267344056964E+05,  2.238909327005511E+01,  1.805851898026832E+01, -1.411698157052864E+00,
2458196.878472222, A.D. 2018-Mar-19 09:05:00.0000,  2.299545734155416E+06, -1.834298757329497E+08, -1.661432642315030E+05,  2.230140554217740E+01,  1.816359001733254E+01, -1.364674086550332E+00,
2458196.881944444, A.D. 2018-Mar-19 09:10:00.0000,  2.306222203669041E+06, -1.834244117225960E+08, -1.665452528020889E+05,  2.220736288787328E+01,  1.826199483521980E+01, -1.314789927453610E+00,
2458196.885416667, A.D. 2018-Mar-19 09:15:00.0000,  2.312869554385811E+06, -1.834189192496232E+08, -1.669318729079962E+05,  2.210734619294293E+01,  1.835326475783842E+01, -1.262253418232000E+00,
2458196.888888889, A.D. 2018-Mar-19 09:20:00.0000,  2.319486054919600E+06, -1.834134005216352E+08, -1.673023616967276E+05,  2.200176579586765E+01,  1.843695667133807E+01, -1.207285776066273E+00,
2458196.892361111, A.D. 2018-Mar-19 09:25:00.0000,  2.326070101282626E+06, -1.834078578750432E+08, -1.676560246306956E+05,  2.189106050295725E+01,  1.851265536584802E+01, -1.150121112390331E+00,
2458196.895833333, A.D. 2018-Mar-19 09:30:00.0000,  2.332620225257725E+06, -1.834022937663420E+08, -1.679922392577603E+05,  2.177569644059728E+01,  1.857997588384531E+01, -1.091005767699530E+00,
2458196.899305556, A.D. 2018-Mar-19 09:35:00.0000,  2.339135102400810E+06, -1.833967107626834E+08, -1.683104587696046E+05,  2.165616573360974E+01,  1.863856586019547E+01, -1.030197560826128E+00,
2458196.902777778, A.D. 2018-Mar-19 09:40:00.0000,  2.345613559619129E+06, -1.833911115317499E+08, -1.686102153213248E+05,  2.153298499977901E+01,  1.868810783654460E+01, -9.679649484937798E-01,
2458196.906250000, A.D. 2018-Mar-19 09:45:00.0000,  2.352054582269520E+06, -1.833854988309411E+08, -1.688911230852827E+05,  2.140669365196629E+01,  1.872832153043543E+01, -9.045860917363058E-01,
2458196.909722222, A.D. 2018-Mar-19 09:50:00.0000,  2.358457320717275E+06, -1.833798754958887E+08, -1.691528810103312E+05,  2.127785200094563E+01,  1.875896603732242E+01, -8.403478267023585E-01,
2458196.913194444, A.D. 2018-Mar-19 09:55:00.0000,  2.364821096295446E+06, -1.833742444283239E+08, -1.693952752578780E+05,  2.114703915414595E+01,  1.877984194162924E+01, -7.755445384652662E-01,
2458196.916666667, A.D. 2018-Mar-19 10:00:00.0000,  2.371145406603158E+06, -1.833686085833283E+08, -1.696181812854484E+05,  2.101485070786913E+01,  1.879079331118546E+01, -7.104769377107472E-01,
2458196.920138889, A.D. 2018-Mar-19 10:05:00.0000,  2.377429930079758E+06, -1.833629709560073E+08, -1.698215655489340E+05,  2.088189623326038E+01,  1.879170954786119E+01, -6.454507415752015E-01,
2458196.923611111, A.D. 2018-Mar-19 10:10:00.0000,  2.383674529795289E+06, -1.833573345676332E+08, -1.700054867949784E+05,  2.074879655931366E+01,  1.878252706605357E+01, -5.807752614404169E-01,
2458196.927083333, A.D. 2018-Mar-19 10:15:00.0000,  2.389879256395221E+06, -1.833517024513149E+08, -1.701700969161540E+05,  2.061618085946979E+01,  1.876323076993100E+01, -5.167619021391108E-01,
2458196.930555556, A.D. 2018-Mar-19 10:20:00.0000,  2.396044350143552E+06, -1.833460776372578E+08, -1.703156413436383E+05,  2.048468355186856E+01,  1.873385530007415E+01, -4.537225787671648E-01,
2458196.934027778, A.D. 2018-Mar-19 10:25:00.0000,  2.402170242009372E+06, -1.833404631376874E+08, -1.704424589533433E+05,  2.035494102699974E+01,  1.869448602042702E+01, -3.919680591062118E-01,
2458196.937500000, A.D. 2018-Mar-19 10:30:00.0000,  2.408257553748220E+06, -1.833348619315207E+08, -1.705509814647883E+05,  2.022758822030067E+01,  1.864525971733958E+01, -3.318062415019272E-01,
2458196.940972222, A.D. 2018-Mar-19 10:35:00.0000,  2.414307096934229E+06, -1.833292769488730E+08, -1.706417323153540E+05,  2.010325505110042E+01,  1.858636498399306E+01, -2.735403798831690E-01,
2458196.944444444, A.D. 2018-Mar-19 10:40:00.0000,  2.420319870907426E+06, -1.833237110555007E+08, -1.707153249954879E+05,  1.998256275313245E+01,  1.851804226568360E+01, -2.174672694035067E-01,
2458196.947916667, A.D. 2018-Mar-19 10:45:00.0000,  2.426297059607238E+06, -1.833181670372836E+08, -1.707724608357176E+05,  1.986612012553799E+01,  1.844058354431988E+01, -1.638754078941309E-01,
2458196.951388889, A.D. 2018-Mar-19 10:50:00.0000,  2.432240027273446E+06, -1.833126475848581E+08, -1.708139262405336E+05,  1.975451973676105E+01,  1.835433164406660E+01, -1.130431498861588E-01,
2458196.954861111, A.D. 2018-Mar-19 10:55:00.0000,  2.438150313005656E+06, -1.833071552785181E+08, -1.708405893695429E+05,  1.964833411688269E+01,  1.825967914431842E+01, -6.523687133712297E-02,
2458196.958333333, A.D. 2018-Mar-19 11:00:00.0000,  2.444029624183357E+06, -1.833016925735016E+08, -1.708533962722942E+05,  1.954811197663782E+01,  1.815706689106886E+01, -2.070916432444569E-02,
2458196.961805556, A.D. 2018-Mar-19 11:05:00.0000,  2.449879828761160E+06, -1.832962617857840E+08, -1.708533664880320E+05,  1.945437449347537E+01,  1.804698210316675E+01,  2.030291821193053E-02,
2458196.965277778, A.D. 2018-Mar-19 11:10:00.0000,  2.455702946464449E+06, -1.832908650785017E+08, -1.708415881295130E+05,  1.936761170642774E+01,  1.792995607581081E+01,  5.757954714582425E-02,
2458196.968750000, A.D. 2018-Mar-19 11:15:00.0000,  2.461501138925582E+06, -1.832855044491223E+08, -1.708192124740034E+05,  1.928827906210757E+01,  1.780656148975994E+01,  9.091971071125027E-02,
2458196.972222222, A.D. 2018-Mar-19 11:20:00.0000,  2.467276698811680E+06, -1.832801817174805E+08, -1.707874480930567E+05,  1.921679415370470E+01,  1.767740934092195E+01,  1.201426968482444E-01,
2458196.975694444, A.D. 2018-Mar-19 11:25:00.0000,  2.473032038008183E+06, -1.832748985147896E+08, -1.707475545559302E+05,  1.915353369326618E+01,  1.754314551095822E+01,  1.450894453127489E-01,
2458196.979166667, A.D. 2018-Mar-19 11:30:00.0000,  2.478769674933583E+06, -1.832696562737319E+08, -1.707008357497528E+05,  1.909883075465872E+01,  1.740444700497434E+01,  1.656237521666073E-01,
2458196.982638889, A.D. 2018-Mar-19 11:35:00.0000,  2.484492221072257E+06, -1.832644562197238E+08, -1.706486328619868E+05,  1.905297232029094E+01,  1.726201788685198E+01,  1.816333115876034E-01,
2458196.986111111, A.D. 2018-Mar-19 11:40:00.0000,  2.490202366819799E+06, -1.832592993634427E+08, -1.705923170765042E+05,  1.901619715876714E+01,  1.711658494582861E+01,  1.930305829854619E-01,
2458196.989583333, A.D. 2018-Mar-19 11:45:00.0000,  2.495902866744548E+06, -1.832541864946885E+08, -1.705332820366770E+05,  1.898869405302203E+01,  1.696889312897373E+01,  1.997534752214465E-01,
2458196.993055556, A.D. 2018-Mar-19 11:50:00.0000,  2.501596524370790E+06, -1.832491181776474E+08, -1.704729361312762E+05,  1.897060038901962E+01,  1.681970077256520E+01,  2.017658443405894E-01,
2458196.996527778, A.D. 2018-Mar-19 11:55:00.0000,  2.507286176593125E+06, -1.832440947476119E+08, -1.704126946587935E+05,  1.896200110367732E+01,  1.666977466025066E+01,  1.990578066594502E-01,
2458197.000000000, A.D. 2018-Mar-19 12:00:00.0000,  2.512974677827477E+06, -1.832391163092072E+08, -1.703539719246030E+05,  1.896292797720434E+01,  1.651988492637730E+01,  1.916458753179375E-01,
2458197.003472222, A.D. 2018-Mar-19 12:05:00.0000,  2.518664884327114E+06, -1.832341827359516E+08, -1.702981734758243E+05,  1.897336171308882E+01,  1.637080163263478E+01,  1.795717884692980E-01,
2458197.006944444, A.D. 2018-Mar-19 12:10:00.0000,  2.524359638260663E+06, -1.832292936712835E+08, -1.702466882794723E+05,  1.899322775219749E+01,  1.622328741078100E+01,  1.629042713735274E-01,
2458197.010416667, A.D. 2018-Mar-19 12:15:00.0000,  2.530061751908243E+06, -1.832244485313454E+08, -1.702008810328394E+05,  1.902240138612616E+01,  1.607809426008074E+01,  1.417363751142240E-01,
2458197.013888889, A.D. 2018-Mar-19 12:20:00.0000,  2.535773992439508E+06, -1.832196465089290E+08, -1.701620848094597E+05,  1.906070684478981E+01,  1.593595841723675E+01,  1.161857133257049E-01,
2458197.017361111, A.D. 2018-Mar-19 12:25:00.0000,  2.541499066841215E+06, -1.832148865788867E+08, -1.701315938406736E+05,  1.910791898325778E+01,  1.579759583863868E+01,  8.639344003357863E-02,
2458197.020833333, A.D. 2018-Mar-19 12:30:00.0000,  2.547239607393384E+06, -1.832101675048650E+08, -1.701106566229537E+05,  1.916376525508643E+01,  1.566369791429193E+01,  5.252309567917646E-02,
2458197.024305556, A.D. 2018-Mar-19 12:35:00.0000,  2.552998157780975E+06, -1.832054878472844E+08, -1.701004693918377E+05,  1.922792797260687E+01,  1.553492744843821E+01,  1.475932256247336E-02,
2458197.027777778, A.D. 2018-Mar-19 12:40:00.0000,  2.558777159924924E+06, -1.832008459724811E+08, -1.701021699992567E+05,  1.930004684155382E+01,  1.541191493918021E+01, -2.669354271723012E-02,
2458197.031250000, A.D. 2018-Mar-19 12:45:00.0000,  2.564578941612393E+06, -1.831962400629161E+08, -1.701168322306424E+05,  1.937972174751171E+01,  1.529525518525534E+01, -7.161298752193446E-02,
2458197.034722222, A.D. 2018-Mar-19 12:50:00.0000,  2.570405704996645E+06, -1.831916681283506E+08, -1.701454605917782E+05,  1.946651576446377E+01,  1.518550424295158E+01, -1.197599364991087E-01,
2458197.038194444, A.D. 2018-Mar-19 12:55:00.0000,  2.576259516028911E+06, -1.831871280178795E+08, -1.701889855919778E+05,  1.955995835085479E+01,  1.508317675042326E+01, -1.708804421633277E-01,
2458197.041666667, A.D. 2018-Mar-19 13:00:00.0000,  2.582142294872403E+06, -1.831826174327109E+08, -1.702482595434561E+05,  1.965954869566020E+01,  1.498874363067686E+01, -2.247074337373647E-01,
2458197.045138889, A.D. 2018-Mar-19 13:05:00.0000,  2.588055807337493E+06, -1.831781339395770E+08, -1.703240528919324E+05,  1.976475917566351E+01,  1.490263017852611E+01, -2.809625048673379E-01,
2458197.048611111, A.D. 2018-Mar-19 13:10:00.0000,  2.594001657366455E+06, -1.831736749846620E+08, -1.704170510866195E+05,  1.987503888519336E+01,  1.482521453106929E+01, -3.393577210904191E-01,
2458197.052083333, A.D. 2018-Mar-19 13:15:00.0000,  2.599981280583024E+06, -1.831692379079313E+08, -1.705278519934639E+05,  1.998981720069872E+01,  1.475682651588646E+01, -3.995974287146549E-01,
2458197.055555556, A.D. 2018-Mar-19 13:20:00.0000,  2.605995938911796E+06, -1.831648199577507E+08, -1.706569638488665E+05,  2.010850734451892E+01,  1.469774686630539E+01, -4.613800479499455E-01,
2458197.059027778, A.D. 2018-Mar-19 13:25:00.0000,  2.612046716262847E+06, -1.831604183056888E+08, -1.708048037471026E+05,  2.023050991482967E+01,  1.464820678882738E+01, -5.243998346039334E-01,
2458197.062500000, A.D. 2018-Mar-19 13:30:00.0000,  2.618134515266538E+06, -1.831560300613973E+08, -1.709716966497451E+05,  2.035521635184286E+01,  1.460838786418666E+01, -5.883485963371573E-01,
2458197.065972222, A.D. 2018-Mar-19 13:35:00.0000,  2.624260055034786E+06, -1.831516522874750E+08, -1.711578749015406E+05,  2.048201231375160E+01,  1.457842226056463E+01, -6.529173512816495E-01,
2458197.069444444, A.D. 2018-Mar-19 13:40:00.0000,  2.630423869919121E+06, -1.831472820142226E+08, -1.713634782340080E+05,  2.061028093951160E+01,  1.455839323519393E+01, -7.177979187008958E-01,
2458197.072916667, A.D. 2018-Mar-19 13:45:00.0000,  2.636626309227854E+06, -1.831429162542078E+08, -1.715885542349368E+05,  2.073940597922334E+01,  1.454833589894979E+01, -7.826844332519647E-01,
2458197.076388889, A.D. 2018-Mar-19 13:50:00.0000,  2.642867537860930E+06, -1.831385520165645E+08, -1.718330592597947E+05,  2.086877477653211E+01,  1.454823821750858E+01, -8.472747762574633E-01,
2458197.079861111, A.D. 2018-Mar-19 13:55:00.0000,  2.649147537815213E+06, -1.831341863209601E+08, -1.720968597595245E+05,  2.099778109101637E+01,  1.455804222221035E+01, -9.112719191689820E-01,
2458197.083333333, A.D. 2018-Mar-19 14:00:00.0000,  2.655466110511631E+06, -1.831298162111702E+08, -1.723797339976579E+05,  2.112582775192677E+01,  1.457764540384573E+01, -9.743851760752653E-01,
2458197.086805556, A.D. 2018-Mar-19 14:05:00.0000,  2.661822879892617E+06, -1.831254387682123E+08, -1.726813741296232E+05,  2.125232913781589E+01,  1.460690226313982E+01, -1.036331363655508E+00,
2458197.090277778, A.D. 2018-Mar-19 14:10:00.0000,  2.668217296236575E+06, -1.831210511229935E+08, -1.730013886157200E+05,  2.137671347952705E+01,  1.464562599266687E+01, -1.096835868383901E+00,
2458197.093750000, A.D. 2018-Mar-19 14:15:00.0000,  2.674648640637010E+06, -1.831166504684368E+08, -1.733393049407303E+05,  2.149842498665744E+01,  1.469359026623946E+01, -1.155633622044820E+00,
2458197.097222222, A.D. 2018-Mar-19 14:20:00.0000,  2.681116030093402E+06, -1.831122340710574E+08, -1.736945726126656E+05,  2.161692579996093E+01,  1.475053111341130E+01, -1.212469987711688E+00,
2458197.100694444, A.D. 2018-Mar-19 14:25:00.0000,  2.687618423161924E+06, -1.831077992819666E+08, -1.740665664140806E+05,  2.173169777419541E+01,  1.481614885855594E+01, -1.267101559274195E+00,
2458197.104166667, A.D. 2018-Mar-19 14:30:00.0000,  2.694154626116782E+06, -1.831033435472863E+08, -1.744545898810029E+05,  2.184224409764617E+01,  1.489011010597566E+01, -1.319296878367820E+00,
2458197.107638889, A.D. 2018-Mar-19 14:35:00.0000,  2.700723299573600E+06, -1.830988644179639E+08, -1.748578789848164E+05,  2.194809075597145E+01,  1.497204975460276E+01, -1.368837073170443E+00,
2458197.111111111, A.D. 2018-Mar-19 14:40:00.0000,  2.707322965529501E+06, -1.830943595589789E+08, -1.752756059949920E+05,  2.204878784912646E+01,  1.506157302802996E+01, -1.415516423988149E+00,
2458197.114583333, A.D. 2018-Mar-19 14:45:00.0000,  2.713952014778078E+06, -1.830898267579410E+08, -1.757068835008591E+05,  2.214391077093783E+01,  1.515825750780131E+01, -1.459142860863385E+00,
2458197.118055556, A.D. 2018-Mar-19 14:50:00.0000,  2.720608714657962E+06, -1.830852639330783E+08, -1.761507685733736E+05,  2.223306126143674E+01,  1.526165516007189E+01, -1.499538398612667E+00,
